location_name,sex_name,cause_name,HALE_2015_30_70,Age_standardized_YLDs ,YLDs_proportion
Jordan,Both,Neoplasms,30.8 ,95.2 ,0.8
Jordan,Both,Cardiovascular diseases,30.8 ,585.4 ,4.9
Jordan,Both,Chronic respiratory diseases,30.8 ,346.3 ,2.9
Jordan,Both,Diabetes mellitus,30.8 ,884.2 ,7.3
Jordan,Both,Four major NCDs,30.8 ,1911.1 ,15.8
Kuwait,Both,Non-communicable diseases,31.5 ,11873.8 ,100
Kuwait,Both,Neoplasms,31.5 ,88.8 ,0.7
Kuwait,Both,Cardiovascular diseases,31.5 ,477.8 ,4
Kuwait,Both,Chronic respiratory diseases,31.5 ,284.5 ,2.4
Kuwait,Both,Diabetes mellitus,31.5 ,1208.2 ,10.2
Kuwait,Both,Four major NCDs,31.5 ,2059.3 ,17.3
Lebanon,Both,Non-communicable diseases,25.6 ,12857.4 ,100
Lebanon,Both,Neoplasms,25.6 ,216.0 ,1.7
Lebanon,Both,Cardiovascular diseases,25.6 ,506.4 ,3.9
Lebanon,Both,Chronic respiratory diseases,25.6 ,514.1 ,4
Lebanon,Both,Diabetes mellitus,25.6 ,1023.9 ,8
Lebanon,Both,Four major NCDs,25.6 ,2260.3 ,17.6
Libya,Both,Non-communicable diseases,27.0 ,12776.0 ,100
Libya,Both,Neoplasms,27.0 ,105.6 ,0.8
Libya,Both,Cardiovascular diseases,27.0 ,569.2 ,4.5
Libya,Both,Chronic respiratory diseases,27.0 ,460.8 ,3.6
Libya,Both,Diabetes mellitus,27.0 ,1196.2 ,9.4
Libya,Both,Four major NCDs,27.0 ,2331.8 ,18.3
Morocco,Both,Non-communicable diseases,23.8 ,12543.8 ,100
Morocco,Both,Neoplasms,23.8 ,84.1 ,0.7
Morocco,Both,Cardiovascular diseases,23.8 ,608.3 ,4.8
Morocco,Both,Chronic respiratory diseases,23.8 ,337.5 ,2.7
Morocco,Both,Diabetes mellitus,23.8 ,837.0 ,6.7
Morocco,Both,Four major NCDs,23.8 ,1866.8 ,14.9
Palestine,Both,Non-communicable diseases,24.2 ,12461.4 ,100
Palestine,Both,Neoplasms,24.2 ,99.2 ,0.8
Palestine,Both,Cardiovascular diseases,24.2 ,514.8 ,4.1
Palestine,Both,Chronic respiratory diseases,24.2 ,316.5 ,2.5
Palestine,Both,Diabetes mellitus,24.2 ,997.3 ,8
Palestine,Both,Four major NCDs,24.2 ,1927.7 ,15.5
Oman,Both,Non-communicable diseases,22.6 ,11345.0 ,100
Oman,Both,Neoplasms,22.6 ,87.0 ,0.8
Oman,Both,Cardiovascular diseases,22.6 ,502.1 ,4.4
Oman,Both,Chronic respiratory diseases,22.6 ,259.5 ,2.3
Oman,Both,Diabetes mellitus,22.6 ,917.9 ,8.1
Oman,Both,Four major NCDs,22.6 ,1766.6 ,15.6
Qatar,Both,Non-communicable diseases,25.2 ,12298.2 ,100
Qatar,Both,Neoplasms,25.2 ,96.0 ,0.8
Qatar,Both,Cardiovascular diseases,25.2 ,446.9 ,3.6
Qatar,Both,Chronic respiratory diseases,25.2 ,291.8 ,2.4
Qatar,Both,Diabetes mellitus,25.2 ,2224.8 ,18.1
Qatar,Both,Four major NCDs,25.2 ,3059.4 ,24.9
Saudi Arabia,Both,Non-communicable diseases,24.4 ,11936.7 ,100
Saudi Arabia,Both,Neoplasms,24.4 ,87.3 ,0.7
Saudi Arabia,Both,Cardiovascular diseases,24.4 ,550.3 ,4.6
Saudi Arabia,Both,Chronic respiratory diseases,24.4 ,319.4 ,2.7
Saudi Arabia,Both,Diabetes mellitus,24.4 ,1005.2 ,8.4
Saudi Arabia,Both,Four major NCDs,24.4 ,1962.3 ,16.4
Syrian Arab Republic,Both,Non-communicable diseases,21.2 ,11888.2 ,100
Syrian Arab Republic,Both,Neoplasms,21.2 ,67.5 ,0.6
Syrian Arab Republic,Both,Cardiovascular diseases,21.2 ,564.2 ,4.7
Syrian Arab Republic,Both,Chronic respiratory diseases,21.2 ,372.8 ,3.1
Syrian Arab Republic,Both,Diabetes mellitus,21.2 ,824.4 ,6.9
Syrian Arab Republic,Both,Four major NCDs,21.2 ,1829.0 ,15.4
Tunisia,Both,Non-communicable diseases,27.3 ,12295.9 ,100
Tunisia,Both,Neoplasms,27.3 ,94.1 ,0.8
Tunisia,Both,Cardiovascular diseases,27.3 ,475.5 ,3.9
Tunisia,Both,Chronic respiratory diseases,27.3 ,355.7 ,2.9
Tunisia,Both,Diabetes mellitus,27.3 ,982.1 ,8
Tunisia,Both,Four major NCDs,27.3 ,1907.3 ,15.5
Turkey,Both,Non-communicable diseases,27.4 ,12604.6 ,100
Turkey,Both,Neoplasms,27.4 ,113.8 ,0.9
Turkey,Both,Cardiovascular diseases,27.4 ,433.9 ,3.4
Turkey,Both,Chronic respiratory diseases,27.4 ,534.7 ,4.2
Turkey,Both,Diabetes mellitus,27.4 ,836.3 ,6.6
Turkey,Both,Four major NCDs,27.4 ,1918.7 ,15.2
United Arab Emirates,Both,Non-communicable diseases,24.6 ,12047.8 ,100
United Arab Emirates,Both,Neoplasms,24.6 ,100.5 ,0.8
United Arab Emirates,Both,Cardiovascular diseases,24.6 ,634.6 ,5.3
United Arab Emirates,Both,Chronic respiratory diseases,24.6 ,682.3 ,5.7
United Arab Emirates,Both,Diabetes mellitus,24.6 ,1315.3 ,10.9
United Arab Emirates,Both,Four major NCDs,24.6 ,2732.8 ,22.7
Yemen,Both,Non-communicable diseases,23.5 ,12072.2 ,100
Yemen,Both,Neoplasms,23.5 ,56.3 ,0.5
Yemen,Both,Cardiovascular diseases,23.5 ,582.1 ,4.8
Yemen,Both,Chronic respiratory diseases,23.5 ,448.9 ,3.7
Yemen,Both,Diabetes mellitus,23.5 ,568.7 ,4.7
Yemen,Both,Four major NCDs,23.5 ,1656.0 ,13.7
Afghanistan,Both,Non-communicable diseases,19.5 ,12237.5 ,100
Afghanistan,Both,Neoplasms,19.5 ,74.8 ,0.6
Afghanistan,Both,Cardiovascular diseases,19.5 ,593.3 ,4.8
Afghanistan,Both,Chronic respiratory diseases,19.5 ,480.9 ,3.9
Afghanistan,Both,Diabetes mellitus,19.5 ,1043.1 ,8.5
Afghanistan,Both,Four major NCDs,19.5 ,2192.2 ,17.9
Bangladesh,Both,Non-communicable diseases,28.0 ,11832.1 ,100
Bangladesh,Both,Neoplasms,28.0 ,49.0 ,0.4
Bangladesh,Both,Cardiovascular diseases,28.0 ,400.7 ,3.4
Bangladesh,Both,Chronic respiratory diseases,28.0 ,484.3 ,4.1
Bangladesh,Both,Diabetes mellitus,28.0 ,585.7 ,4.9
Bangladesh,Both,Four major NCDs,28.0 ,1519.7 ,12.8
Bhutan,Both,Non-communicable diseases,24.9 ,11656.6 ,100
Bhutan,Both,Neoplasms,24.9 ,50.2 ,0.4
Bhutan,Both,Cardiovascular diseases,24.9 ,336.7 ,2.9
Bhutan,Both,Chronic respiratory diseases,24.9 ,587.8 ,5
Bhutan,Both,Diabetes mellitus,24.9 ,652.1 ,5.6
Bhutan,Both,Four major NCDs,24.9 ,1626.9 ,14
India,Both,Non-communicable diseases,23.3 ,12325.6 ,100
India,Both,Neoplasms,23.3 ,55.3 ,0.4
India,Both,Cardiovascular diseases,23.3 ,346.4 ,2.8
India,Both,Chronic respiratory diseases,23.3 ,670.1 ,5.4
India,Both,Diabetes mellitus,23.3 ,809.7 ,6.6
India,Both,Four major NCDs,23.3 ,1881.4 ,15.3
Nepal,Both,Non-communicable diseases,22.9 ,12093.4 ,100
Nepal,Both,Neoplasms,22.9 ,56.4 ,0.5
Nepal,Both,Cardiovascular diseases,22.9 ,288.1 ,2.4
Nepal,Both,Chronic respiratory diseases,22.9 ,624.5 ,5.2
Nepal,Both,Diabetes mellitus,22.9 ,661.4 ,5.5
Nepal,Both,Four major NCDs,22.9 ,1630.4 ,13.5
Pakistan,Both,Non-communicable diseases,21.7 ,12068.1 ,100
Pakistan,Both,Neoplasms,21.7 ,106.5 ,0.9
Pakistan,Both,Cardiovascular diseases,21.7 ,464.5 ,3.8
Pakistan,Both,Chronic respiratory diseases,21.7 ,571.4 ,4.7
Pakistan,Both,Diabetes mellitus,21.7 ,923.9 ,7.7
Pakistan,Both,Four major NCDs,21.7 ,2066.3 ,17.1
Angola,Both,Non-communicable diseases,21.9 ,11438.5 ,100
Angola,Both,Neoplasms,21.9 ,59.8 ,0.5
Angola,Both,Cardiovascular diseases,21.9 ,486.6 ,4.3
Angola,Both,Chronic respiratory diseases,21.9 ,413.0 ,3.6
Angola,Both,Diabetes mellitus,21.9 ,754.9 ,6.6
Angola,Both,Four major NCDs,21.9 ,1714.3 ,15
Central African Republic,Both,Non-communicable diseases,16.0 ,11575.2 ,100
Central African Republic,Both,Neoplasms,16.0 ,65.8 ,0.6
Central African Republic,Both,Cardiovascular diseases,16.0 ,477.2 ,4.1
Central African Republic,Both,Chronic respiratory diseases,16.0 ,490.5 ,4.2
Central African Republic,Both,Diabetes mellitus,16.0 ,839.8 ,7.3
Central African Republic,Both,Four major NCDs,16.0 ,1873.3 ,16.2
Congo,Both,Non-communicable diseases,20.6 ,11553.9 ,100
Congo,Both,Neoplasms,20.6 ,76.9 ,0.7
Congo,Both,Cardiovascular diseases,20.6 ,496.6 ,4.3
Congo,Both,Chronic respiratory diseases,20.6 ,491.7 ,4.3
Congo,Both,Diabetes mellitus,20.6 ,824.8 ,7.1
Congo,Both,Four major NCDs,20.6 ,1890.0 ,16.4
Democratic Republic of the Congo,Both,Non-communicable diseases,21.0 ,11055.4 ,100
Democratic Republic of the Congo,Both,Neoplasms,21.0 ,55.5 ,0.5
Democratic Republic of the Congo,Both,Cardiovascular diseases,21.0 ,413.8 ,3.7
Democratic Republic of the Congo,Both,Chronic respiratory diseases,21.0 ,426.4 ,3.9
Democratic Republic of the Congo,Both,Diabetes mellitus,21.0 ,727.1 ,6.6
Democratic Republic of the Congo,Both,Four major NCDs,21.0 ,1622.8 ,14.7
Equatorial Guinea,Both,Non-communicable diseases,22.2 ,11918.1 ,100
Equatorial Guinea,Both,Neoplasms,22.2 ,70.5 ,0.6
Equatorial Guinea,Both,Cardiovascular diseases,22.2 ,453.5 ,3.8
Equatorial Guinea,Both,Chronic respiratory diseases,22.2 ,399.6 ,3.4
Equatorial Guinea,Both,Diabetes mellitus,22.2 ,796.1 ,6.7
Equatorial Guinea,Both,Four major NCDs,22.2 ,1719.6 ,14.4
Gabon,Both,Non-communicable diseases,21.4 ,11852.8 ,100
Gabon,Both,Neoplasms,21.4 ,80.8 ,0.7
Gabon,Both,Cardiovascular diseases,21.4 ,463.0 ,3.9
Gabon,Both,Chronic respiratory diseases,21.4 ,367.8 ,3.1
Gabon,Both,Diabetes mellitus,21.4 ,921.5 ,7.8
Gabon,Both,Four major NCDs,21.4 ,1833.1 ,15.5
Burundi,Both,Non-communicable diseases,20.7 ,10011.8 ,100
Burundi,Both,Neoplasms,20.7 ,63.5 ,0.6
Burundi,Both,Cardiovascular diseases,20.7 ,499.5 ,5
Burundi,Both,Chronic respiratory diseases,20.7 ,468.3 ,4.7
Burundi,Both,Diabetes mellitus,20.7 ,478.4 ,4.8
Burundi,Both,Four major NCDs,20.7 ,1509.8 ,15.1
Comoros,Both,Non-communicable diseases,23.6 ,10477.9 ,100
Comoros,Both,Neoplasms,23.6 ,69.7 ,0.7
Comoros,Both,Cardiovascular diseases,23.6 ,568.9 ,5.4
Comoros,Both,Chronic respiratory diseases,23.6 ,400.4 ,3.8
Comoros,Both,Diabetes mellitus,23.6 ,430.8 ,4.1
Comoros,Both,Four major NCDs,23.6 ,1469.8 ,14
Djibouti,Both,Non-communicable diseases,23.0 ,10409.8 ,100
Djibouti,Both,Neoplasms,23.0 ,69.1 ,0.7
Djibouti,Both,Cardiovascular diseases,23.0 ,558.6 ,5.4
Djibouti,Both,Chronic respiratory diseases,23.0 ,396.4 ,3.8
Djibouti,Both,Diabetes mellitus,23.0 ,508.8 ,4.9
Djibouti,Both,Four major NCDs,23.0 ,1532.9 ,14.7
Eritrea,Both,Non-communicable diseases,20.0 ,10463.9 ,100
Eritrea,Both,Neoplasms,20.0 ,78.4 ,0.7
Eritrea,Both,Cardiovascular diseases,20.0 ,497.2 ,4.8
Eritrea,Both,Chronic respiratory diseases,20.0 ,511.8 ,4.9
Eritrea,Both,Diabetes mellitus,20.0 ,540.8 ,5.2
Eritrea,Both,Four major NCDs,20.0 ,1628.2 ,15.6
Ethiopia,Both,Non-communicable diseases,23.6 ,10405.6 ,100
Ethiopia,Both,Neoplasms,23.6 ,48.2 ,0.5
Ethiopia,Both,Cardiovascular diseases,23.6 ,441.9 ,4.2
Ethiopia,Both,Chronic respiratory diseases,23.6 ,306.6 ,2.9
Ethiopia,Both,Diabetes mellitus,23.6 ,364.9 ,3.5
Ethiopia,Both,Four major NCDs,23.6 ,1161.5 ,11.2
Kenya,Both,Non-communicable diseases,21.7 ,11063.7 ,100
Kenya,Both,Neoplasms,21.7 ,56.3 ,0.5
Kenya,Both,Cardiovascular diseases,21.7 ,550.0 ,5
Kenya,Both,Chronic respiratory diseases,21.7 ,411.6 ,3.7
Kenya,Both,Diabetes mellitus,21.7 ,452.0 ,4.1
Kenya,Both,Four major NCDs,21.7 ,1469.9 ,13.3
Madagascar,Both,Non-communicable diseases,21.7 ,11061.2 ,100
Madagascar,Both,Neoplasms,21.7 ,57.5 ,0.5
Madagascar,Both,Cardiovascular diseases,21.7 ,688.9 ,6.2
Madagascar,Both,Chronic respiratory diseases,21.7 ,618.9 ,5.6
Madagascar,Both,Diabetes mellitus,21.7 ,469.6 ,4.2
Madagascar,Both,Four major NCDs,21.7 ,1834.9 ,16.6
Malawi,Both,Non-communicable diseases,21.2 ,10556.8 ,100
Malawi,Both,Neoplasms,21.2 ,72.0 ,0.7
Malawi,Both,Cardiovascular diseases,21.2 ,516.0 ,4.9
Malawi,Both,Chronic respiratory diseases,21.2 ,396.0 ,3.8
Malawi,Both,Diabetes mellitus,21.2 ,609.8 ,5.8
Malawi,Both,Four major NCDs,21.2 ,1593.7 ,15.1
Mauritius,Both,Non-communicable diseases,26.0 ,12376.4 ,100
Mauritius,Both,Neoplasms,26.0 ,97.0 ,0.8
Mauritius,Both,Cardiovascular diseases,26.0 ,543.8 ,4.4
Mauritius,Both,Chronic respiratory diseases,26.0 ,384.1 ,3.1
Mauritius,Both,Diabetes mellitus,26.0 ,1534.2 ,12.4
Mauritius,Both,Four major NCDs,26.0 ,2559.1 ,20.7
Mozambique,Both,Non-communicable diseases,18.4 ,10908.7 ,100
Mozambique,Both,Neoplasms,18.4 ,65.1 ,0.6
Mozambique,Both,Cardiovascular diseases,18.4 ,610.5 ,5.6
Mozambique,Both,Chronic respiratory diseases,18.4 ,439.7 ,4
Mozambique,Both,Diabetes mellitus,18.4 ,562.7 ,5.2
Mozambique,Both,Four major NCDs,18.4 ,1678.0 ,15.4
Rwanda,Both,Non-communicable diseases,23.3 ,10646.8 ,100
Rwanda,Both,Neoplasms,23.3 ,67.2 ,0.6
Rwanda,Both,Cardiovascular diseases,23.3 ,450.1 ,4.2
Rwanda,Both,Chronic respiratory diseases,23.3 ,620.2 ,5.8
Rwanda,Both,Diabetes mellitus,23.3 ,445.0 ,4.2
Rwanda,Both,Four major NCDs,23.3 ,1582.5 ,14.9
Seychelles,Both,Non-communicable diseases,24.3 ,11507.0 ,100
Seychelles,Both,Neoplasms,24.3 ,152.4 ,1.3
Seychelles,Both,Cardiovascular diseases,24.3 ,606.0 ,5.3
Seychelles,Both,Chronic respiratory diseases,24.3 ,390.8 ,3.4
Seychelles,Both,Diabetes mellitus,24.3 ,1147.1 ,10
Seychelles,Both,Four major NCDs,24.3 ,2296.4 ,20
Somalia,Both,Non-communicable diseases,19.3 ,10567.3 ,100
Somalia,Both,Neoplasms,19.3 ,60.8 ,0.6
Somalia,Both,Cardiovascular diseases,19.3 ,525.9 ,5
Somalia,Both,Chronic respiratory diseases,19.3 ,458.1 ,4.3
Somalia,Both,Diabetes mellitus,19.3 ,537.2 ,5.1
Somalia,Both,Four major NCDs,19.3 ,1582.0 ,15
United Republic of Tanzania,Both,Non-communicable diseases,22.8 ,10846.7 ,100
United Republic of Tanzania,Both,Neoplasms,22.8 ,66.4 ,0.6
United Republic of Tanzania,Both,Cardiovascular diseases,22.8 ,495.9 ,4.6
United Republic of Tanzania,Both,Chronic respiratory diseases,22.8 ,423.8 ,3.9
United Republic of Tanzania,Both,Diabetes mellitus,22.8 ,481.2 ,4.4
United Republic of Tanzania,Both,Four major NCDs,22.8 ,1467.3 ,13.5
Uganda,Both,Non-communicable diseases,22.1 ,10974.3 ,100
Uganda,Both,Neoplasms,22.1 ,87.1 ,0.8
Uganda,Both,Cardiovascular diseases,22.1 ,472.3 ,4.3
Uganda,Both,Chronic respiratory diseases,22.1 ,440.9 ,4
Uganda,Both,Diabetes mellitus,22.1 ,643.0 ,5.9
Uganda,Both,Four major NCDs,22.1 ,1643.3 ,15
Zambia,Both,Non-communicable diseases,20.1 ,10569.9 ,100
Zambia,Both,Neoplasms,20.1 ,82.8 ,0.8
Zambia,Both,Cardiovascular diseases,20.1 ,460.9 ,4.4
Zambia,Both,Chronic respiratory diseases,20.1 ,353.3 ,3.3
Zambia,Both,Diabetes mellitus,20.1 ,536.7 ,5.1
Zambia,Both,Four major NCDs,20.1 ,1433.6 ,13.6
Botswana,Both,Non-communicable diseases,19.1 ,12037.7 ,100
Botswana,Both,Neoplasms,19.1 ,118.7 ,1
Botswana,Both,Cardiovascular diseases,19.1 ,459.1 ,3.8
Botswana,Both,Chronic respiratory diseases,19.1 ,494.6 ,4.1
Botswana,Both,Diabetes mellitus,19.1 ,827.0 ,6.9
Botswana,Both,Four major NCDs,19.1 ,1899.4 ,15.8
Lesotho,Both,Non-communicable diseases,13.9 ,12173.3 ,100
Lesotho,Both,Neoplasms,13.9 ,107.2 ,0.9
Lesotho,Both,Cardiovascular diseases,13.9 ,450.1 ,3.7
Lesotho,Both,Chronic respiratory diseases,13.9 ,600.1 ,4.9
Lesotho,Both,Diabetes mellitus,13.9 ,766.8 ,6.3
Lesotho,Both,Four major NCDs,13.9 ,1924.2 ,15.8
Namibia,Both,Non-communicable diseases,20.3 ,11561.8 ,100
Namibia,Both,Neoplasms,20.3 ,86.6 ,0.7
Namibia,Both,Cardiovascular diseases,20.3 ,428.9 ,3.7
Namibia,Both,Chronic respiratory diseases,20.3 ,482.6 ,4.2
Namibia,Both,Diabetes mellitus,20.3 ,669.9 ,5.8
Namibia,Both,Four major NCDs,20.3 ,1668.0 ,14.4
South Africa,Both,Non-communicable diseases,20.6 ,12383.4 ,100
South Africa,Both,Neoplasms,20.6 ,93.5 ,0.8
South Africa,Both,Cardiovascular diseases,20.6 ,465.3 ,3.8
South Africa,Both,Chronic respiratory diseases,20.6 ,539.3 ,4.4
South Africa,Both,Diabetes mellitus,20.6 ,863.9 ,7
South Africa,Both,Four major NCDs,20.6 ,1962.0 ,15.8
Eswatini,Both,Non-communicable diseases,17.1 ,12200.5 ,100
Eswatini,Both,Neoplasms,17.1 ,101.9 ,0.8
Eswatini,Both,Cardiovascular diseases,17.1 ,467.0 ,3.8
Eswatini,Both,Chronic respiratory diseases,17.1 ,710.2 ,5.8
Eswatini,Both,Diabetes mellitus,17.1 ,889.1 ,7.3
Eswatini,Both,Four major NCDs,17.1 ,2168.1 ,17.8
Zimbabwe,Both,Non-communicable diseases,18.3 ,11559.4 ,100
Zimbabwe,Both,Neoplasms,18.3 ,108.5 ,0.9
Zimbabwe,Both,Cardiovascular diseases,18.3 ,454.1 ,3.9
Zimbabwe,Both,Chronic respiratory diseases,18.3 ,492.4 ,4.3
Zimbabwe,Both,Diabetes mellitus,18.3 ,856.2 ,7.4
Zimbabwe,Both,Four major NCDs,18.3 ,1911.2 ,16.5
Benin,Both,Non-communicable diseases,22.2 ,10885.6 ,100
Benin,Both,Neoplasms,22.2 ,53.1 ,0.5
Benin,Both,Cardiovascular diseases,22.2 ,494.7 ,4.5
Benin,Both,Chronic respiratory diseases,22.2 ,442.6 ,4.1
Benin,Both,Diabetes mellitus,22.2 ,555.8 ,5.1
Benin,Both,Four major NCDs,22.2 ,1546.2 ,14.2
Burkina Faso,Both,Non-communicable diseases,21.5 ,10809.8 ,100
Burkina Faso,Both,Neoplasms,21.5 ,55.0 ,0.5
Burkina Faso,Both,Cardiovascular diseases,21.5 ,423.1 ,3.9
Burkina Faso,Both,Chronic respiratory diseases,21.5 ,351.5 ,3.3
Burkina Faso,Both,Diabetes mellitus,21.5 ,497.6 ,4.6
Burkina Faso,Both,Four major NCDs,21.5 ,1327.2 ,12.3
Cameroon,Both,Non-communicable diseases,20.5 ,10967.7 ,100
Cameroon,Both,Neoplasms,20.5 ,66.5 ,0.6
Cameroon,Both,Cardiovascular diseases,20.5 ,493.7 ,4.5
Cameroon,Both,Chronic respiratory diseases,20.5 ,465.6 ,4.2
Cameroon,Both,Diabetes mellitus,20.5 ,484.0 ,4.4
Cameroon,Both,Four major NCDs,20.5 ,1509.7 ,13.8
Cabo Verde,Both,Non-communicable diseases,26.1 ,11186.1 ,100
Cabo Verde,Both,Neoplasms,26.1 ,77.3 ,0.7
Cabo Verde,Both,Cardiovascular diseases,26.1 ,530.7 ,4.7
Cabo Verde,Both,Chronic respiratory diseases,26.1 ,341.6 ,3.1
Cabo Verde,Both,Diabetes mellitus,26.1 ,675.0 ,6
Cabo Verde,Both,Four major NCDs,26.1 ,1624.7 ,14.5
Chad,Both,Non-communicable diseases,20.8 ,11031.3 ,100
Chad,Both,Neoplasms,20.8 ,50.8 ,0.5
Chad,Both,Cardiovascular diseases,20.8 ,496.2 ,4.5
Chad,Both,Chronic respiratory diseases,20.8 ,369.7 ,3.4
Chad,Both,Diabetes mellitus,20.8 ,511.0 ,4.6
Chad,Both,Four major NCDs,20.8 ,1427.6 ,12.9
Côte d'Ivoire,Both,Non-communicable diseases,21.1 ,10717.6 ,100
Côte d'Ivoire,Both,Neoplasms,21.1 ,55.3 ,0.5
Côte d'Ivoire,Both,Cardiovascular diseases,21.1 ,520.4 ,4.9
Côte d'Ivoire,Both,Chronic respiratory diseases,21.1 ,415.0 ,3.9
Côte d'Ivoire,Both,Diabetes mellitus,21.1 ,530.7 ,5
Côte d'Ivoire,Both,Four major NCDs,21.1 ,1521.3 ,14.2
Gambia,Both,Non-communicable diseases,21.5 ,11177.6 ,100
Gambia,Both,Neoplasms,21.5 ,48.0 ,0.4
Gambia,Both,Cardiovascular diseases,21.5 ,547.8 ,4.9
Gambia,Both,Chronic respiratory diseases,21.5 ,449.6 ,4
Gambia,Both,Diabetes mellitus,21.5 ,468.3 ,4.2
Gambia,Both,Four major NCDs,21.5 ,1513.8 ,13.5
Ghana,Both,Non-communicable diseases,22.1 ,10799.5 ,100
Ghana,Both,Neoplasms,22.1 ,70.6 ,0.7
Ghana,Both,Cardiovascular diseases,22.1 ,563.9 ,5.2
Ghana,Both,Chronic respiratory diseases,22.1 ,375.6 ,3.5
Ghana,Both,Diabetes mellitus,22.1 ,638.6 ,5.9
Ghana,Both,Four major NCDs,22.1 ,1648.8 ,15.3
Guinea,Both,Non-communicable diseases,20.2 ,10838.9 ,100
Guinea,Both,Neoplasms,20.2 ,77.9 ,0.7
Guinea,Both,Cardiovascular diseases,20.2 ,477.8 ,4.4
Guinea,Both,Chronic respiratory diseases,20.2 ,472.2 ,4.4
Guinea,Both,Diabetes mellitus,20.2 ,446.4 ,4.1
Guinea,Both,Four major NCDs,20.2 ,1474.3 ,13.6
Guinea-Bissau,Both,Non-communicable diseases,19.3 ,11066.9 ,100
Guinea-Bissau,Both,Neoplasms,19.3 ,76.9 ,0.7
Guinea-Bissau,Both,Cardiovascular diseases,19.3 ,562.2 ,5.1
Guinea-Bissau,Both,Chronic respiratory diseases,19.3 ,502.6 ,4.5
Guinea-Bissau,Both,Diabetes mellitus,19.3 ,543.0 ,4.9
Guinea-Bissau,Both,Four major NCDs,19.3 ,1684.7 ,15.2
Liberia,Both,Non-communicable diseases,20.9 ,10676.3 ,100
Liberia,Both,Neoplasms,20.9 ,53.1 ,0.5
Liberia,Both,Cardiovascular diseases,20.9 ,478.5 ,4.5
Liberia,Both,Chronic respiratory diseases,20.9 ,337.8 ,3.2
Liberia,Both,Diabetes mellitus,20.9 ,693.5 ,6.5
Liberia,Both,Four major NCDs,20.9 ,1562.9 ,14.6
Mali,Both,Non-communicable diseases,22.3 ,10419.4 ,100
Mali,Both,Neoplasms,22.3 ,55.0 ,0.5
Mali,Both,Cardiovascular diseases,22.3 ,460.2 ,4.4
Mali,Both,Chronic respiratory diseases,22.3 ,510.7 ,4.9
Mali,Both,Diabetes mellitus,22.3 ,460.1 ,4.4
Mali,Both,Four major NCDs,22.3 ,1486.1 ,14.3
Mauritania,Both,Non-communicable diseases,24.9 ,10577.6 ,100
Mauritania,Both,Neoplasms,24.9 ,55.0 ,0.5
Mauritania,Both,Cardiovascular diseases,24.9 ,519.2 ,4.9
Mauritania,Both,Chronic respiratory diseases,24.9 ,474.8 ,4.5
Mauritania,Both,Diabetes mellitus,24.9 ,324.0 ,3.1
Mauritania,Both,Four major NCDs,24.9 ,1373.0 ,13
Niger,Both,Non-communicable diseases,22.8 ,10604.6 ,100
Niger,Both,Neoplasms,22.8 ,42.3 ,0.4
Niger,Both,Cardiovascular diseases,22.8 ,469.7 ,4.4
Niger,Both,Chronic respiratory diseases,22.8 ,396.7 ,3.7
Niger,Both,Diabetes mellitus,22.8 ,312.6 ,2.9
Niger,Both,Four major NCDs,22.8 ,1221.3 ,11.5
Nigeria,Both,Non-communicable diseases,23.0 ,11089.7 ,100
Nigeria,Both,Neoplasms,23.0 ,56.3 ,0.5
Nigeria,Both,Cardiovascular diseases,23.0 ,491.1 ,4.4
Nigeria,Both,Chronic respiratory diseases,23.0 ,352.1 ,3.2
Nigeria,Both,Diabetes mellitus,23.0 ,339.0 ,3.1
Nigeria,Both,Four major NCDs,23.0 ,1238.5 ,11.2
Sao Tome and Principe,Both,Non-communicable diseases,22.7 ,11002.5 ,100
Sao Tome and Principe,Both,Neoplasms,22.7 ,77.8 ,0.7
Sao Tome and Principe,Both,Cardiovascular diseases,22.7 ,690.7 ,6.3
Sao Tome and Principe,Both,Chronic respiratory diseases,22.7 ,722.0 ,6.6
Sao Tome and Principe,Both,Diabetes mellitus,22.7 ,557.3 ,5.1
Sao Tome and Principe,Both,Four major NCDs,22.7 ,2047.7 ,18.6
Senegal,Both,Non-communicable diseases,23.0 ,10917.4 ,100
Senegal,Both,Neoplasms,23.0 ,56.7 ,0.5
Senegal,Both,Cardiovascular diseases,23.0 ,522.7 ,4.8
Senegal,Both,Chronic respiratory diseases,23.0 ,382.6 ,3.5
Senegal,Both,Diabetes mellitus,23.0 ,757.4 ,6.9
Senegal,Both,Four major NCDs,23.0 ,1719.3 ,15.7
Sierra Leone,Both,Non-communicable diseases,21.0 ,10390.3 ,100
Sierra Leone,Both,Neoplasms,21.0 ,52.6 ,0.5
Sierra Leone,Both,Cardiovascular diseases,21.0 ,576.9 ,5.6
Sierra Leone,Both,Chronic respiratory diseases,21.0 ,423.8 ,4.1
Sierra Leone,Both,Diabetes mellitus,21.0 ,310.6 ,3
Sierra Leone,Both,Four major NCDs,21.0 ,1363.9 ,13.1
Togo,Both,Non-communicable diseases,21.8 ,10842.6 ,100
Togo,Both,Neoplasms,21.8 ,57.0 ,0.5
Togo,Both,Cardiovascular diseases,21.8 ,533.0 ,4.9
Togo,Both,Chronic respiratory diseases,21.8 ,484.8 ,4.5
Togo,Both,Diabetes mellitus,21.8 ,339.2 ,3.1
Togo,Both,Four major NCDs,21.8 ,1414.0 ,13
Guam,Both,Non-communicable diseases,28.8 ,11412.5 ,100
