location_name,sex_name,cause_name,gain_HALE_1,gain_HALE_1_Q1,gain_HALE_1_Q3,gain_HALE_2,gain_HALE_2_Q1,gain_HALE_2_Q3,gain_HALE_3,gain_HALE_3_Q1,gain_HALE_3_Q3
Tajikistan,Both,Cardiovascular diseases,3.914,3.862,3.969,2.112,1.168,2.931,0.46,0.29,0.645
Tajikistan,Male,Chronic respiratory diseases,1.364,1.348,1.383,1.176,0.331,1.905,1.035,0.977,1.075
Tajikistan,Female,Chronic respiratory diseases,1.843,1.823,1.864,1.662,0.651,2.542,1.562,1.495,1.597
Tajikistan,Both,Chronic respiratory diseases,1.589,1.572,1.607,1.403,0.478,2.206,1.283,1.231,1.311
Tajikistan,Male,Diabetes mellitus,1.605,1.519,1.717,1.196,0.35,1.925,1.011,0.951,1.06
Tajikistan,Female,Diabetes mellitus,2.168,2.064,2.301,1.701,0.689,2.582,1.523,1.465,1.594
Tajikistan,Both,Diabetes mellitus,1.87,1.777,1.989,1.433,0.506,2.236,1.251,1.21,1.288
Tajikistan,Male,Four major NCDs,5.502,5.32,5.723,2.309,1.434,3.065,-0.475,-0.989,-0.006
Tajikistan,Female,Four major NCDs,5.433,5.24,5.663,2.638,1.601,3.541,0.528,0.149,0.875
Tajikistan,Both,Four major NCDs,5.469,5.286,5.685,2.464,1.51,3.291,0.018,-0.332,0.328
Thailand,Male,Neoplasms,5.868,5.858,5.88,4.749,3.841,5.542,4.154,4.05,4.248
Thailand,Female,Neoplasms,6.993,6.982,7.005,6.125,5.041,7.034,5.728,5.667,5.786
Thailand,Both,Neoplasms,6.452,6.443,6.463,5.447,4.452,6.297,4.953,4.887,5.014
Thailand,Male,Cardiovascular diseases,5.573,5.516,5.634,4.6,3.693,5.39,4.171,4.062,4.253
Thailand,Female,Cardiovascular diseases,6.559,6.504,6.615,5.931,4.851,6.837,5.725,5.675,5.766
Thailand,Both,Cardiovascular diseases,6.088,6.032,6.145,5.275,4.283,6.123,4.961,4.893,5.01
Thailand,Male,Chronic respiratory diseases,4.576,4.541,4.613,4.286,3.385,5.071,4.213,4.189,4.229
Thailand,Female,Chronic respiratory diseases,5.902,5.879,5.927,5.745,4.668,6.649,5.716,5.699,5.724
Thailand,Both,Chronic respiratory diseases,5.246,5.219,5.273,5.02,4.033,5.864,4.969,4.953,4.98
Thailand,Male,Diabetes mellitus,4.584,4.524,4.663,4.285,3.383,5.07,4.212,4.193,4.227
Thailand,Female,Diabetes mellitus,6.136,6.075,6.215,5.799,4.72,6.703,5.719,5.701,5.736
Thailand,Both,Diabetes mellitus,5.364,5.304,5.442,5.045,4.057,5.889,4.969,4.956,4.981
Thailand,Male,Four major NCDs,8.031,7.86,8.23,5.262,4.345,6.062,4.076,3.818,4.287
Thailand,Female,Four major NCDs,8.483,8.331,8.662,6.457,5.369,7.37,5.74,5.593,5.865
Thailand,Both,Four major NCDs,8.298,8.141,8.48,5.877,4.876,6.733,4.932,4.767,5.066
Timor-Leste,Male,Neoplasms,3.235,3.227,3.244,2.693,1.768,3.506,2.279,2.129,2.457
Timor-Leste,Female,Neoplasms,4.183,4.172,4.195,3.535,2.497,4.458,3.103,2.965,3.245
Timor-Leste,Both,Neoplasms,3.667,3.659,3.677,3.078,2.099,3.94,2.657,2.533,2.796
Timor-Leste,Male,Cardiovascular diseases,4.716,4.644,4.79,3.092,2.158,3.914,2.023,1.564,2.421
Timor-Leste,Female,Cardiovascular diseases,5.341,5.27,5.411,3.836,2.792,4.763,2.979,2.733,3.226
Timor-Leste,Both,Cardiovascular diseases,5.002,4.932,5.073,3.433,2.447,4.301,2.469,2.165,2.76
Timor-Leste,Male,Chronic respiratory diseases,2.977,2.945,3.009,2.569,1.647,3.38,2.356,2.239,2.452
Timor-Leste,Female,Chronic respiratory diseases,3.645,3.615,3.676,3.326,2.293,4.244,3.193,3.093,3.253
Timor-Leste,Both,Chronic respiratory diseases,3.281,3.252,3.309,2.916,1.941,3.774,2.743,2.666,2.807
Timor-Leste,Male,Diabetes mellitus,2.759,2.689,2.848,2.479,1.559,3.288,2.408,2.367,2.442
Timor-Leste,Female,Diabetes mellitus,3.65,3.582,3.737,3.309,2.276,4.227,3.199,3.142,3.245
Timor-Leste,Both,Diabetes mellitus,3.168,3.099,3.255,2.86,1.886,3.717,2.769,2.732,2.803
Timor-Leste,Male,Four major NCDs,6.492,6.297,6.711,3.521,2.579,4.352,1.721,0.94,2.44
Timor-Leste,Female,Four major NCDs,7.23,7.04,7.444,4.312,3.257,5.249,2.753,2.204,3.256
Timor-Leste,Both,Four major NCDs,6.824,6.637,7.034,3.883,2.886,4.76,2.205,1.653,2.741
Togo,Male,Neoplasms,2.167,2.16,2.175,1.685,0.882,2.376,1.266,1.125,1.377
Togo,Female,Neoplasms,3.342,3.334,3.351,2.803,1.78,3.679,2.424,2.286,2.53
Togo,Both,Neoplasms,2.777,2.77,2.785,2.263,1.341,3.041,1.867,1.737,1.965
Togo,Male,Cardiovascular diseases,3.235,3.188,3.286,1.979,1.168,2.677,1.003,0.622,1.297
Togo,Female,Cardiovascular diseases,4.099,4.051,4.156,3,1.974,3.879,2.331,2.068,2.539
Togo,Both,Cardiovascular diseases,3.712,3.665,3.764,2.516,1.589,3.299,1.703,1.43,1.921
Togo,Male,Chronic respiratory diseases,1.841,1.813,1.87,1.544,0.744,2.232,1.385,1.302,1.446
Togo,Female,Chronic respiratory diseases,2.882,2.852,2.913,2.615,1.597,3.487,2.517,2.459,2.557
Togo,Both,Chronic respiratory diseases,2.383,2.356,2.41,2.098,1.181,2.872,1.971,1.919,2.012
Togo,Male,Diabetes mellitus,1.766,1.726,1.819,1.523,0.724,2.211,1.402,1.334,1.449
Togo,Female,Diabetes mellitus,2.869,2.826,2.923,2.616,1.598,3.488,2.517,2.459,2.556
Togo,Both,Diabetes mellitus,2.337,2.296,2.389,2.087,1.171,2.862,1.978,1.929,2.014
Togo,Male,Four major NCDs,4.735,4.603,4.887,2.355,1.535,3.061,0.646,-0.043,1.169
Togo,Female,Four major NCDs,5.616,5.48,5.776,3.388,2.352,4.275,2.123,1.599,2.523
Togo,Both,Four major NCDs,5.234,5.106,5.383,2.903,1.966,3.694,1.432,0.92,1.833
Tonga,Male,Neoplasms,3.277,3.267,3.291,2.371,1.476,3.137,1.63,1.412,1.813
Tonga,Female,Neoplasms,4.821,4.807,4.839,3.96,2.807,4.958,3.403,3.244,3.537
Tonga,Both,Neoplasms,3.997,3.986,4.012,3.102,2.081,3.983,2.452,2.289,2.591
Tonga,Male,Cardiovascular diseases,3.94,3.876,4.006,2.521,1.623,3.292,1.51,1.202,1.776
Tonga,Female,Cardiovascular diseases,4.778,4.71,4.848,3.88,2.731,4.876,3.439,3.281,3.575
Tonga,Both,Cardiovascular diseases,4.346,4.28,4.413,3.151,2.13,4.033,2.425,2.233,2.596
Tonga,Male,Chronic respiratory diseases,2.31,2.293,2.329,2.046,1.16,2.805,1.875,1.798,1.931
Tonga,Female,Chronic respiratory diseases,3.785,3.769,3.804,3.614,2.471,4.605,3.537,3.498,3.57
Tonga,Both,Chronic respiratory diseases,2.989,2.973,3.006,2.764,1.753,3.638,2.64,2.594,2.676
Tonga,Male,Diabetes mellitus,3.072,2.916,3.275,2.175,1.285,2.937,1.777,1.585,1.927
Tonga,Female,Diabetes mellitus,5.033,4.866,5.239,3.889,2.74,4.885,3.435,3.268,3.572
Tonga,Both,Diabetes mellitus,3.971,3.81,4.17,2.959,1.943,3.837,2.533,2.393,2.648
Tonga,Male,Four major NCDs,6.983,6.71,7.318,3.266,2.349,4.053,0.874,0.056,1.549
Tonga,Female,Four major NCDs,7.873,7.592,8.204,4.666,3.497,5.678,3.107,2.574,3.555
Tonga,Both,Four major NCDs,7.432,7.158,7.754,3.921,2.881,4.82,1.947,1.394,2.42
Trinidad and Tobago,Male,Neoplasms,3.907,3.892,3.928,3.25,2.267,4.11,2.832,2.692,2.94
Trinidad and Tobago,Female,Neoplasms,5.19,5.174,5.211,4.373,3.236,5.353,3.929,3.798,4.034
Trinidad and Tobago,Both,Neoplasms,4.525,4.51,4.544,3.79,2.74,4.702,3.359,3.232,3.46
Trinidad and Tobago,Male,Cardiovascular diseases,4.892,4.851,4.938,3.537,2.548,4.403,2.716,2.444,2.925
Trinidad and Tobago,Female,Cardiovascular diseases,5.379,5.344,5.42,4.41,3.273,5.389,3.929,3.785,4.045
Trinidad and Tobago,Both,Cardiovascular diseases,5.156,5.118,5.198,3.966,2.914,4.882,3.311,3.112,3.47
Trinidad and Tobago,Male,Chronic respiratory diseases,3.117,3.103,3.132,2.988,2.011,3.844,2.931,2.908,2.949
Trinidad and Tobago,Female,Chronic respiratory diseases,4.098,4.089,4.109,4.019,2.889,4.992,3.991,3.968,4.001
Trinidad and Tobago,Both,Chronic respiratory diseases,3.59,3.58,3.602,3.484,2.441,4.391,3.441,3.423,3.453
Trinidad and Tobago,Male,Diabetes mellitus,4.471,4.248,4.754,3.243,2.26,4.103,2.836,2.691,2.95
Trinidad and Tobago,Female,Diabetes mellitus,5.466,5.261,5.717,4.294,3.159,5.271,3.949,3.836,4.039
Trinidad and Tobago,Both,Diabetes mellitus,4.956,4.746,5.213,3.75,2.702,4.661,3.373,3.258,3.464
Trinidad and Tobago,Male,Four major NCDs,7.693,7.381,8.085,4.172,3.17,5.05,2.432,1.84,2.891
Trinidad and Tobago,Female,Four major NCDs,8.253,7.973,8.593,5.108,3.957,6.099,3.788,3.371,4.116
Trinidad and Tobago,Both,Four major NCDs,8.004,7.716,8.355,4.636,3.57,5.563,3.101,2.634,3.471
Tunisia,Male,Neoplasms,4,3.987,4.017,3.361,2.411,4.185,2.931,2.753,3.069
Tunisia,Female,Neoplasms,4.912,4.899,4.93,4.404,3.251,5.39,4.118,4.009,4.199
Tunisia,Both,Neoplasms,4.424,4.411,4.44,3.842,2.801,4.74,3.482,3.347,3.586
Tunisia,Male,Cardiovascular diseases,5.232,5.177,5.291,3.709,2.753,4.539,2.767,2.4,3.057
Tunisia,Female,Cardiovascular diseases,5.855,5.799,5.914,4.659,3.502,5.648,4.063,3.873,4.229
Tunisia,Both,Cardiovascular diseases,5.524,5.469,5.581,4.148,3.102,5.051,3.377,3.105,3.593
Tunisia,Male,Chronic respiratory diseases,3.33,3.299,3.362,3.111,2.166,3.93,3.042,3.002,3.07
Tunisia,Female,Chronic respiratory diseases,4.364,4.341,4.389,4.204,3.055,5.186,4.163,4.137,4.18
Tunisia,Both,Chronic respiratory diseases,3.805,3.779,3.83,3.613,2.578,4.508,3.558,3.532,3.578
Tunisia,Male,Diabetes mellitus,3.579,3.433,3.773,3.098,2.154,3.918,3.047,3.017,3.069
Tunisia,Female,Diabetes mellitus,4.618,4.499,4.773,4.213,3.063,5.195,4.162,4.131,4.182
Tunisia,Both,Diabetes mellitus,4.053,3.922,4.222,3.61,2.575,4.505,3.559,3.535,3.577
Tunisia,Male,Four major NCDs,7.046,6.787,7.37,4.087,3.123,4.923,2.574,1.95,3.057
Tunisia,Female,Four major NCDs,7.288,7.068,7.556,4.968,3.805,5.962,3.983,3.625,4.27
Tunisia,Both,Four major NCDs,7.161,6.925,7.445,4.496,3.443,5.405,3.244,2.782,3.607
Turkey,Male,Neoplasms,4.752,4.735,4.772,3.602,2.662,4.426,2.838,2.715,2.948
Turkey,Female,Neoplasms,5.268,5.257,5.281,4.657,3.445,5.684,4.308,4.257,4.357
Turkey,Both,Neoplasms,5.034,5.02,5.049,4.131,3.061,5.044,3.575,3.507,3.639
Turkey,Male,Cardiovascular diseases,4.718,4.675,4.765,3.561,2.622,4.384,2.858,2.721,2.97
Turkey,Female,Cardiovascular diseases,5.445,5.393,5.502,4.666,3.455,5.693,4.308,4.249,4.362
Turkey,Both,Cardiovascular diseases,5.1,5.054,5.15,4.113,3.044,5.025,3.583,3.507,3.648
Turkey,Male,Chronic respiratory diseases,3.551,3.511,3.592,3.169,2.238,3.985,3.029,2.997,3.075
Turkey,Female,Chronic respiratory diseases,4.684,4.642,4.731,4.417,3.21,5.439,4.363,4.349,4.382
Turkey,Both,Chronic respiratory diseases,4.113,4.075,4.152,3.785,2.722,4.691,3.688,3.67,3.717
Turkey,Male,Diabetes mellitus,3.528,3.421,3.664,3.123,2.193,3.938,3.048,3.03,3.062
Turkey,Female,Diabetes mellitus,4.879,4.759,5.025,4.43,3.223,5.453,4.361,4.345,4.374
Turkey,Both,Diabetes mellitus,4.193,4.083,4.331,3.766,2.703,4.673,3.694,3.682,3.704
Turkey,Male,Four major NCDs,7.466,7.242,7.73,4.239,3.287,5.074,2.524,2.208,2.812
Turkey,Female,Four major NCDs,7.201,6.969,7.474,5.05,3.831,6.083,4.212,4.071,4.349
Turkey,Both,Four major NCDs,7.392,7.171,7.647,4.659,3.579,5.581,3.387,3.209,3.558
Turkmenistan,Male,Neoplasms,2.598,2.592,2.606,1.999,1.192,2.69,1.529,1.473,1.58
Turkmenistan,Female,Neoplasms,3.609,3.601,3.619,3.04,2.028,3.916,2.663,2.619,2.703
Turkmenistan,Both,Neoplasms,3.123,3.116,3.131,2.534,1.641,3.313,2.114,2.069,2.156
Turkmenistan,Male,Cardiovascular diseases,6.19,6.109,6.276,3.029,2.2,3.739,0.766,0.575,0.952
Turkmenistan,Female,Cardiovascular diseases,5.744,5.676,5.815,3.655,2.631,4.54,2.397,2.288,2.5
Turkmenistan,Both,Cardiovascular diseases,6.035,5.962,6.109,3.377,2.466,4.17,1.64,1.495,1.779
Turkmenistan,Male,Chronic respiratory diseases,1.831,1.817,1.846,1.739,0.939,2.425,1.7,1.691,1.709
Turkmenistan,Female,Chronic respiratory diseases,2.882,2.868,2.897,2.793,1.786,3.664,2.765,2.715,2.776
Turkmenistan,Both,Chronic respiratory diseases,2.37,2.357,2.384,2.279,1.391,3.052,2.246,2.218,2.254
Turkmenistan,Male,Diabetes mellitus,2.09,2.022,2.179,1.778,0.977,2.464,1.675,1.654,1.694
Turkmenistan,Female,Diabetes mellitus,3.25,3.164,3.361,2.853,1.845,3.724,2.742,2.719,2.762
Turkmenistan,Both,Diabetes mellitus,2.685,2.608,2.782,2.328,1.439,3.103,2.221,2.204,2.237
Turkmenistan,Male,Four major NCDs,7.745,7.558,7.962,3.392,2.554,4.109,0.46,0.175,0.731
Turkmenistan,Female,Four major NCDs,7.271,7.084,7.49,4.019,2.987,4.911,2.218,1.989,2.395
Turkmenistan,Both,Four major NCDs,7.585,7.402,7.795,3.744,2.825,4.544,1.406,1.167,1.615
Uganda,Male,Neoplasms,2.7,2.69,2.712,1.963,1.07,2.72,1.333,1.188,1.467
Uganda,Female,Neoplasms,3.938,3.928,3.95,3.129,2.031,4.047,2.566,2.429,2.696
Uganda,Both,Neoplasms,3.314,3.304,3.325,2.535,1.551,3.37,1.94,1.816,2.059
Uganda,Male,Cardiovascular diseases,3.087,3.046,3.132,2.051,1.156,2.81,1.257,0.984,1.493
Uganda,Female,Cardiovascular diseases,3.92,3.876,3.973,3.084,1.988,3.999,2.594,2.432,2.744
Uganda,Both,Cardiovascular diseases,3.516,3.474,3.563,2.562,1.579,3.397,1.925,1.75,2.083
Uganda,Male,Chronic respiratory diseases,2.013,1.982,2.047,1.708,0.822,2.459,1.549,1.47,1.613
Uganda,Female,Chronic respiratory diseases,3.03,3.005,3.056,2.805,1.716,3.716,2.722,2.659,2.758
Uganda,Both,Chronic respiratory diseases,2.514,2.488,2.54,2.245,1.269,3.074,2.125,2.075,2.163
Uganda,Male,Diabetes mellitus,2.112,2.036,2.21,1.713,0.826,2.464,1.543,1.451,1.61
Uganda,Female,Diabetes mellitus,3.131,3.061,3.218,2.81,1.721,3.721,2.72,2.674,2.753
Uganda,Both,Diabetes mellitus,2.614,2.541,2.702,2.25,1.273,3.078,2.121,2.068,2.162
Uganda,Male,Four major NCDs,5.174,5.002,5.38,2.57,1.661,3.341,0.772,0.17,1.285
Uganda,Female,Four major NCDs,5.845,5.686,6.031,3.581,2.474,4.507,2.338,1.922,2.692
Uganda,Both,Four major NCDs,5.542,5.381,5.727,3.078,2.082,3.924,1.568,1.159,1.932
Ukraine,Male,Neoplasms,3.021,3.003,3.04,1.932,1.044,2.686,0.979,0.908,1.037
Ukraine,Female,Neoplasms,3.838,3.822,3.857,3.103,1.999,4.042,2.599,2.572,2.627
Ukraine,Both,Neoplasms,3.511,3.494,3.529,2.571,1.574,3.415,1.859,1.82,1.895
Ukraine,Male,Cardiovascular diseases,5.356,5.289,5.429,2.592,1.685,3.363,0.29,0.201,0.399
Ukraine,Female,Cardiovascular diseases,4.764,4.693,4.842,3.343,2.235,4.285,2.463,2.432,2.498
Ukraine,Both,Cardiovascular diseases,5.206,5.138,5.277,3.05,2.041,3.903,1.513,1.461,1.571
Ukraine,Male,Chronic respiratory diseases,1.636,1.614,1.661,1.482,0.609,2.225,1.405,1.394,1.415
Ukraine,Female,Chronic respiratory diseases,2.866,2.85,2.883,2.783,1.687,3.714,2.765,2.737,2.77
Ukraine,Both,Chronic respiratory diseases,2.293,2.277,2.312,2.173,1.187,3.007,2.127,2.111,2.134
Ukraine,Male,Diabetes mellitus,1.599,1.554,1.651,1.45,0.578,2.192,1.433,1.43,1.436
Ukraine,Female,Diabetes mellitus,2.949,2.899,3.008,2.781,1.685,3.713,2.766,2.763,2.768
Ukraine,Both,Diabetes mellitus,2.313,2.267,2.368,2.155,1.169,2.989,2.138,2.136,2.14
Ukraine,Male,Four major NCDs,7.56,7.386,7.754,3.122,2.199,3.908,-0.331,-0.51,-0.144
Ukraine,Female,Four major NCDs,6.169,6.01,6.351,3.696,2.578,4.645,2.26,2.169,2.331
Ukraine,Both,Four major NCDs,7.04,6.881,7.218,3.51,2.488,4.374,1.15,1.038,1.255
United Arab Emirates,Male,Neoplasms,3.809,3.795,3.828,3.04,2.061,3.898,2.488,2.296,2.654
United Arab Emirates,Female,Neoplasms,5.884,5.868,5.904,4.855,3.654,5.919,4.27,4.098,4.419
United Arab Emirates,Both,Neoplasms,4.339,4.326,4.357,3.507,2.471,4.406,2.952,2.777,3.103
United Arab Emirates,Male,Cardiovascular diseases,5.024,4.957,5.096,3.363,2.377,4.228,2.301,1.966,2.589
United Arab Emirates,Female,Cardiovascular diseases,6.458,6.383,6.535,4.969,3.769,6.033,4.265,4.029,4.447
United Arab Emirates,Both,Cardiovascular diseases,5.442,5.374,5.514,3.794,2.752,4.698,2.822,2.535,3.064
United Arab Emirates,Male,Chronic respiratory diseases,3.218,3.174,3.266,2.797,1.823,3.65,2.619,2.537,2.687
United Arab Emirates,Female,Chronic respiratory diseases,4.825,4.765,4.892,4.449,3.259,5.505,4.361,4.316,4.395
United Arab Emirates,Both,Chronic respiratory diseases,3.645,3.598,3.695,3.228,2.198,4.121,3.073,3.007,3.128
United Arab Emirates,Male,Diabetes mellitus,3.575,3.393,3.8,2.813,1.839,3.666,2.612,2.511,2.689
United Arab Emirates,Female,Diabetes mellitus,5.391,5.198,5.635,4.531,3.339,5.588,4.35,4.265,4.415
United Arab Emirates,Both,Diabetes mellitus,4.049,3.865,4.277,3.259,2.228,4.152,3.062,2.98,3.128
United Arab Emirates,Male,Four major NCDs,7.769,7.434,8.168,3.96,2.96,4.838,1.92,1.192,2.533
United Arab Emirates,Female,Four major NCDs,9.586,9.217,10.024,5.671,4.456,6.748,4.085,3.536,4.522
United Arab Emirates,Both,Four major NCDs,8.301,7.961,8.701,4.422,3.365,5.339,2.5,1.876,3.026
United Kingdom,Male,Neoplasms,5.349,5.324,5.377,4.314,3.283,5.213,3.73,3.718,3.744
United Kingdom,Female,Neoplasms,5.982,5.957,6.011,5.036,3.804,6.096,4.533,4.518,4.546
United Kingdom,Both,Neoplasms,5.688,5.663,5.716,4.695,3.564,5.674,4.151,4.141,4.163
United Kingdom,Male,Cardiovascular diseases,4.909,4.866,4.957,4.154,3.126,5.051,3.773,3.765,3.782
United Kingdom,Female,Cardiovascular diseases,5.115,5.086,5.146,4.749,3.523,5.804,4.592,4.585,4.597
United Kingdom,Both,Cardiovascular diseases,5.036,5,5.075,4.472,3.346,5.447,4.204,4.198,4.21
United Kingdom,Male,Chronic respiratory diseases,4.231,4.189,4.276,3.92,2.896,4.812,3.836,3.833,3.838
United Kingdom,Female,Chronic respiratory diseases,4.991,4.936,5.054,4.674,3.449,5.727,4.606,4.602,4.627
United Kingdom,Both,Chronic respiratory diseases,4.63,4.583,4.682,4.315,3.192,5.287,4.239,4.236,4.25
United Kingdom,Male,Diabetes mellitus,4.188,4.088,4.304,3.862,2.839,4.754,3.849,3.849,3.85
United Kingdom,Female,Diabetes mellitus,4.866,4.79,4.954,4.623,3.399,5.676,4.615,4.615,4.616
United Kingdom,Both,Diabetes mellitus,4.545,4.457,4.646,4.26,3.138,5.232,4.25,4.25,4.251
United Kingdom,Male,Four major NCDs,7.181,6.963,7.429,4.692,3.654,5.596,3.618,3.594,3.644
United Kingdom,Female,Four major NCDs,7.134,6.944,7.353,5.231,3.995,6.294,4.49,4.464,4.531
United Kingdom,Both,Four major NCDs,7.187,6.985,7.416,4.984,3.848,5.967,4.078,4.058,4.108
United Republic of Tanzania,Male,Neoplasms,2.801,2.793,2.812,2.222,1.355,2.966,1.765,1.599,1.889
United Republic of Tanzania,Female,Neoplasms,3.572,3.563,3.583,2.895,1.834,3.8,2.406,2.281,2.517
United Republic of Tanzania,Both,Neoplasms,3.184,3.176,3.194,2.555,1.596,3.378,2.081,1.952,2.19
United Republic of Tanzania,Male,Cardiovascular diseases,3.502,3.458,3.554,2.404,1.534,3.152,1.64,1.357,1.865
United Republic of Tanzania,Female,Cardiovascular diseases,3.906,3.858,3.962,2.959,1.899,3.864,2.376,2.212,2.532
United Republic of Tanzania,Both,Cardiovascular diseases,3.714,3.669,3.767,2.682,1.721,3.508,2.007,1.832,2.164
United Republic of Tanzania,Male,Chronic respiratory diseases,2.233,2.207,2.264,2.009,1.147,2.748,1.908,1.866,1.941
United Republic of Tanzania,Female,Chronic respiratory diseases,2.837,2.81,2.867,2.625,1.572,3.524,2.55,2.515,2.577
United Republic of Tanzania,Both,Chronic respiratory diseases,2.533,2.508,2.562,2.313,1.36,3.132,2.226,2.197,2.249
United Republic of Tanzania,Male,Diabetes mellitus,2.351,2.295,2.425,2.028,1.166,2.768,1.895,1.831,1.943
United Republic of Tanzania,Female,Diabetes mellitus,2.938,2.884,3.008,2.645,1.591,3.544,2.54,2.491,2.578
United Republic of Tanzania,Both,Diabetes mellitus,2.643,2.588,2.712,2.333,1.379,3.152,2.214,2.171,2.248
United Republic of Tanzania,Male,Four major NCDs,5.123,4.98,5.302,2.814,1.935,3.57,1.334,0.767,1.771
United Republic of Tanzania,Female,Four major NCDs,5.594,5.448,5.769,3.395,2.323,4.309,2.125,1.745,2.461
United Republic of Tanzania,Both,Four major NCDs,5.376,5.234,5.545,3.107,2.136,3.941,1.728,1.347,2.057
United States of America,Male,Neoplasms,5.999,5.966,6.038,4.927,3.846,5.885,4.327,4.307,4.338
United States of America,Female,Neoplasms,6.87,6.843,6.901,5.935,4.67,7.055,5.447,5.432,5.457
United States of America,Both,Neoplasms,6.464,6.434,6.498,5.456,4.286,6.495,4.913,4.899,4.923
United States of America,Male,Cardiovascular diseases,5.932,5.878,5.99,4.883,3.801,5.84,4.338,4.327,4.349
United States of America,Female,Cardiovascular diseases,6.368,6.321,6.417,5.748,4.488,6.865,5.484,5.476,5.492
United States of America,Both,Cardiovascular diseases,6.182,6.132,6.236,5.342,4.174,6.379,4.94,4.933,4.948
United States of America,Male,Chronic respiratory diseases,4.939,4.896,4.982,4.543,3.47,5.494,4.44,4.437,4.443
United States of America,Female,Chronic respiratory diseases,6.044,5.986,6.107,5.604,4.346,6.717,5.512,5.507,5.536
United States of America,Both,Chronic respiratory diseases,5.516,5.466,5.568,5.097,3.934,6.128,4.999,4.996,5.012
United States of America,Male,Diabetes mellitus,4.959,4.849,5.091,4.509,3.436,5.459,4.448,4.445,4.45
United States of America,Female,Diabetes mellitus,5.898,5.813,5.998,5.557,4.3,6.67,5.519,5.517,5.521
United States of America,Both,Diabetes mellitus,5.452,5.354,5.567,5.056,3.894,6.087,5.007,5.005,5.008
United States of America,Male,Four major NCDs,8.551,8.296,8.839,5.474,4.381,6.442,4.145,4.108,4.174
United States of America,Female,Four major NCDs,8.662,8.437,8.915,6.268,4.996,7.394,5.377,5.347,5.421
United States of America,Both,Four major NCDs,8.647,8.407,8.915,5.901,4.721,6.947,4.795,4.769,4.828
United States Virgin Islands,Male,Neoplasms,3.89,3.855,3.936,2.614,1.705,3.395,1.699,1.523,1.864
United States Virgin Islands,Female,Neoplasms,5.285,5.266,5.309,4.292,3.196,5.234,3.754,3.651,3.844
United States Virgin Islands,Both,Neoplasms,4.537,4.512,4.569,3.367,2.377,4.227,2.638,2.522,2.747
United States Virgin Islands,Male,Cardiovascular diseases,4.486,4.456,4.523,2.802,1.888,3.586,1.572,1.325,1.794
United States Virgin Islands,Female,Cardiovascular diseases,5.111,5.081,5.145,4.223,3.129,5.162,3.773,3.672,3.863
United States Virgin Islands,Both,Cardiovascular diseases,4.808,4.778,4.841,3.447,2.456,4.308,2.608,2.468,2.74
United States Virgin Islands,Male,Chronic respiratory diseases,2.223,2.208,2.24,2.091,1.195,2.861,2.026,2.001,2.046
United States Virgin Islands,Female,Chronic respiratory diseases,3.974,3.958,3.993,3.863,2.775,4.797,3.83,3.816,3.842
United States Virgin Islands,Both,Chronic respiratory diseases,3,2.985,3.016,2.874,1.894,3.726,2.825,2.811,2.838
United States Virgin Islands,Male,Diabetes mellitus,2.825,2.674,3.008,2.17,1.272,2.942,1.978,1.905,2.036
United States Virgin Islands,Female,Diabetes mellitus,4.557,4.412,4.738,3.941,2.852,4.876,3.819,3.776,3.855
United States Virgin Islands,Both,Diabetes mellitus,3.595,3.448,3.772,2.954,1.972,3.806,2.797,2.753,2.833
United States Virgin Islands,Male,Four major NCDs,7.495,7.237,7.812,3.517,2.586,4.315,1.045,0.511,1.523
United States Virgin Islands,Female,Four major NCDs,7.498,7.277,7.767,4.811,3.707,5.76,3.655,3.391,3.885
United States Virgin Islands,Both,Four major NCDs,7.568,7.334,7.848,4.122,3.117,4.995,2.311,1.991,2.606
Uruguay,Male,Neoplasms,4.516,4.495,4.54,3.158,2.248,3.942,2.216,2.162,2.267
Uruguay,Female,Neoplasms,5.491,5.472,5.513,4.395,3.294,5.353,3.768,3.734,3.802
Uruguay,Both,Neoplasms,5.067,5.048,5.089,3.818,2.815,4.689,3.042,3.004,3.078
Uruguay,Male,Cardiovascular diseases,3.822,3.786,3.863,2.919,2.015,3.699,2.345,2.298,2.391
